"oid","selectionName","subjectArea","maxSelections","minSelections","allowAlternates","sequenceNumber","instructions","gradeLevel","academicTrackOid"
"ATS000002uGaub","Other Arts Electives","Arts Electives","4","0","true","0","<p>These classes are open to all majors, space-permitting and depending upon availability in your schedule. Odd numbered classes are first semester; even are second semester. If you are interested in taking an elective not listed below, leave a note in the Notes for Counselor box about your request.</p>","09","ATR000002ollVL"
"ATS000002uGawl","English - Semester 1","English - Semester 1","1","1","false","5","<p>As a freshman you must enroll in English I. To read more about the English I curriculum please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>.</p><p>If English is your second language, please select EL Placement Needed.</p><p> </p>","09","ATR000002ollVL"
"ATS000002uGayJ","English - Semester 2","English - Semester 2","1","1","false","15","<p>As a freshman you must enroll in English I. To read more about the English I curriculum please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>.</p><p>If English is your second language, please select EL Placement needed.</p>","09","ATR000002ollVL"
"ATS000002uGazn","History - Semester 1","History - Semester 1","1","0","false","30","<p>Most freshman will <strong>NOT </strong>select this course. A typical freshman schedule includes English, Math, Biology, and World Language.  If you have already taken high-school level Biology or you are bilingual and will not study Spanish or French, you may select this course and provide an explanation in the <strong>Notes to Counselor</strong> section.</p><p>To read more about the History department please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p>","09","ATR000002ollVL"
"ATS000002uGb0W","History - Semester 2","History - Semester 2","1","0","false","35","<p>Most freshman will <strong>NOT </strong>select this course. A typical freshman schedule includes English, Math, Biology, and World Language.  If you have already taken high-school level Biology or you are bilingual and will not study Spanish or French, you may select this course and provide an explanation in the <strong>Notes to Counselor</strong> section.</p><p>To read more about the History department please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p>","09","ATR000002ollVL"
"ATS000002uGb1E","Interlochen 101","Interlochen 101","1","1","false","0","","09","ATR000002ollVL"
"ATS000002uGb1M","Math - All Year","Math - Semester 1 & 2","2","0","false","21","<p>Math courses are year-long and are typically taken in this order: Algebra I, Geometry, Algebra II, Advanced Math or Precalculus, AP Calculus or AP Statistics. Be sure to select both semesters of the course you choose to take. (First semester courses end in an odd number; second semester, even).</p><p>Interlochen requires two years of math to graduate, but most colleges require three to four years of math, including at least one year beyond Algebra II.</p><p>If you have completed Algebra II, please read the course descriptions for Advanced Math and Precalculus to determine which course is the best option for you.</p><p>To read more about the Math department click <a href=""https://docs.google.com/document/d/1rtHhjuMD5B0eAQWAq-s5UWtB4WDHNxSQk-TNRyg023c/edit"" target=""_blank"">here</a>.</p>","09","ATR000002ollVL"
"ATS000002uGb74","Science - All Year","Science - Semester 1 & 2","2","2","false","40","<p>Biology is our 9th grade science offering. Most freshmen should choose this course.</p><p>If you have completed high school level biology and are currently enrolled in Algebra II or higher, you are eligible for Chemistry or Physics.  </p><p>To read more about the Science department's offerings please click <a href=""https://docs.google.com/document/d/1H-x-y3lLhkRrpTfK4gjZmCGPx-fLmnhU7ZqDlOQzNoU/edit"" target=""_blank"">here</a>.</p><p>If you are selecting a science course, be sure to select both semesters of the course listed below. Odd numbered courses are semester 1; even are semester 2.</p>","09","ATR000002ollVL"
"ATS000002uGb8r","World Languages - All Year","World Lang. - Sem. 1 & 2","2","0","true","50","<p>Please be sure to select both semesters of your world language course which are listed below. Odd numbered courses are semester 1; even are semester 2.</p><p>To learn more about our World Language courses please click <a href=""https://docs.google.com/document/d/1YTibTDItY70180jYwZZJaZNc1w9T7CYUMCFktdPaoh0/edit"" target=""_blank"">here</a>.</p>","09","ATR000002ollVL"
"ATS000002uGarq","Music Singer/Song Required Courses - year","Arts Required - Sem 1 & 2","9","7","false","61","<p>As a student in Singer-Songwriter, you are required to take Singer-Songwriter Seminar, your Singer-Songerwriter Lesson, music theory, choir, and either class piano/guitar or a 30-minute lesson, depending on your ability level. You may also elect House Band, which is placed by audition. </p><p> </p>","12","ATR000002ollVL"
"ATS000002uGavr","Other Arts Electives","Arts Electives","4","0","true","0","<p>These classes are open to all majors, space-permitting and depending upon availability in your schedule. Odd numbered classes are first semester; even are second semester. If you are interested in taking an elective not listed below, leave a note in the Notes for Counselor box about your request.</p>","12","ATR000002ollVL"
"ATS000002uGb07","History - Semester 1","History - Semester 1","1","0","true","33","<p>As a senior you should make sure that you have taken one full credit of US History and one full credit of World History.  If you have not, you must select a course below.  If you would like to read more about the course descriptions, please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p><p>Not all seniors will take a history elective. If you have questions about meeting the graduation requirement, please leave a message in the <strong>Notes for Counselor </strong>section.</p><p> </p>","12","ATR000002ollVL"
"ATS000002uGb0q","History - Semester 2","History - Semester 2","1","0","true","38","<p>As a senior you should make sure that you have taken one full credit of US History and one full credit of World History.  If you have not, you must select a course below.  If you would like to read more about the course descriptions, please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p><p>Not all seniors will take a history elective. If have questions about meeting the graduation requirement, please leave a message in the <strong>Notes for Counselor </strong>section.</p>","12","ATR000002ollVL"
"ATS000002uGbAu","World Languages - All Year","World Lang. - Sem. 1 & 2","2","0","true","53","<p>Please be sure to select both semesters of your world language course which are listed below. Odd numbered courses are semester 1; even are semester 2.</p><p>To learn more about our World Language courses please click <a href=""https://docs.google.com/document/d/1YTibTDItY70180jYwZZJaZNc1w9T7CYUMCFktdPaoh0/edit"" target=""_blank"">here</a>.</p><p> </p>","12","ATR000002ollVL"
"ATS000002xkU9s","English - Semester 1","English - Semester 1","2","1","true","10","<p>Please select <strong>ONE</strong> English course per semester. To read more about the English department offerings please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>. To read more about Creative Writing courses that may be taken for English credit, please click <a href=""https://docs.google.com/document/d/1NPLvc7g_32GaLVup1hybz19n0gAO0MvjgbHyei5qnwQ/edit"" target=""_blank"">here</a>. If English is your second language, please select EL Placement Needed.</p><p> </p>","12","ATR000002ollVL"
"ATS000002xkUAc","English - Semester 2","English - Semester 2","2","0","true","18","<p>Please select <strong>ONE</strong> English course per semester.  To read more about the English department offerings please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>. To read more about Creative Writing offerings that may be taken for English credit, click <a href=""https://docs.google.com/document/d/1NPLvc7g_32GaLVup1hybz19n0gAO0MvjgbHyei5qnwQ/edit"" target=""_blank"">here</a>.</p><p>If English is your second language, please select EL Placement needed.</p>","12","ATR000002ollVL"
"ATS000002xkUCI","Math - All Year","Math - Semester 1 & 2","3","0","false","21","<p>Math courses are year-long and are typically taken in this order: Algebra I, Geometry, Algebra II, Advanced Math or Precalculus, AP Calculus or AP Statistics. Be sure to select both semesters of the course you choose to take. (First semester courses end in an odd number; second semester, even). Computer Science Discoveries is a semester-long elective that is offered both semesters.</p><p>Interlochen requires two years of math to graduate, but most colleges require three to four years of math, including at least one year beyond Algebra II.</p><p>If you have completed Algebra II, please read the course descriptions for Advanced Math and Precalculus to determine which course is the best option for you.</p><p>To read more about the Math department click <a href=""https://docs.google.com/document/d/1rtHhjuMD5B0eAQWAq-s5UWtB4WDHNxSQk-TNRyg023c/edit"" target=""_blank"">here</a>.</p>","12","ATR000002ollVL"
